Id;v2a1;hacdor;rooms;hacapo;v14a;refrig;v18q;v18q1;r4h1;r4h2;r4h3;r4m1;r4m2;r4m3;r4t1;r4t2;r4t3;tamhog;tamviv;escolari;hhsize;paredblolad;paredzocalo;paredpreb;pareddes;paredmad;paredzinc;paredfibras;paredother;pisomoscer;pisocemento;pisoother;pisonatur;pisonotiene;pisomadera;techozinc;techoentrepiso;techocane;techootro;cielorazo;abastaguadentro;abastaguafuera;abastaguano;public;planpri;noelec;coopele;dis;estadocivil1;estadocivil2;estadocivil3;estadocivil4;estadocivil5;estadocivil6;estadocivil7;idhogar;hogar_nin;hogar_adul;hogar_mayor;hogar_total;dependency;edjefe;edjefa;meaneduc;bedrooms;overcrowding;computer;television;mobilephone;qmobilephone;lugar1;lugar2;lugar3;lugar4;lugar5;lugar6;age;SQBescolari;SQBage;SQBhogar_total;SQBedjefe;SQBhogar_nin;SQBovercrowding;SQBdependency;SQBmeaned;agesq;Target;sanitario;sanioth;energcocinar;elimbasu;elimoth;epared;etecho;eviv;gender;parentesco;instlevel;tipovivi;tipooth;area
ID_49f592f42;94000.0;0;6;0;1;1;1;2;1;2;3;1;3;4;2;5;7;7;7;1;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;b83dfb5a3;3;4;0;7;.75;11;no;11.0;3;2.3333333;0;0;1;3;1;0;0;0;0;0;8;1;64;49;121;9;5.4444442;0.5625;121.0;64;4;3;0;4;4;0;3;3;3;0;6;2;2;0;1
ID_056775fdf;94000.0;0;6;0;1;1;1;2;1;2;3;1;3;4;2;5;7;7;7;10;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;b83dfb5a3;3;4;0;7;.75;11;no;11.0;3;2.3333333;0;0;1;3;1;0;0;0;0;0;35;100;1225;49;121;9;5.4444442;0.5625;121.0;1225;4;3;0;4;4;0;3;3;3;0;3;4;2;0;1
ID_28f739e39;165231.6;0;2;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3d56274f9;0;1;1;1;8;6;no;6.0;1;1.0;0;0;1;1;1;0;0;0;0;0;66;36;4356;1;36;0;1.0;64.0;36.0;4356;4;2;0;4;4;0;3;3;3;1;1;3;1;0;1
ID_8477e1820;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;8;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;c92ca11d1;1;3;0;4;.33333334;no;6;9.333333;3;1.3333334;1;1;1;4;1;0;0;0;0;0;19;64;361;16;0;1;1.7777778999999998;0.11111112;87.11110699999999;361;4;3;0;4;4;0;2;2;2;0;3;4;0;1;1
ID_27f768599;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;3;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;c92ca11d1;1;3;0;4;.33333334;no;6;9.333333;3;1.3333334;1;1;1;4;1;0;0;0;0;0;57;9;3249;16;0;1;1.7777778999999998;0.11111112;87.11110699999999;3249;4;3;0;4;4;0;2;2;2;1;2;2;0;1;1
ID_c9fdb7266;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;c92ca11d1;1;3;0;4;.33333334;no;6;9.333333;3;1.3333334;1;1;1;4;1;0;0;0;0;0;25;121;625;16;0;1;1.7777778999999998;0.11111112;87.11110699999999;625;4;3;0;4;4;0;2;2;2;1;3;5;0;1;1
ID_ab4a17f85;165231.6;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;c92ca11d1;1;3;0;4;.33333334;no;6;9.333333;3;1.3333334;1;1;1;4;1;0;0;0;0;0;50;36;2500;16;0;1;1.7777778999999998;0.11111112;87.11110699999999;2500;4;3;0;4;4;0;2;2;2;0;1;3;0;1;1
ID_32feda18f;120000.0;0;3;0;1;1;0;0;0;0;0;3;1;4;3;1;4;4;4;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;20176636e;3;1;0;4;3;no;9;9.0;2;2.0;0;0;1;1;1;0;0;0;0;0;0;0;0;16;0;9;4.0;9.0;81.0;0;2;2;0;4;4;0;1;1;1;0;3;1;3;0;1
ID_af4b833f2;120000.0;0;3;0;1;1;0;0;0;0;0;3;1;4;3;1;4;4;4;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;20176636e;3;1;0;4;3;no;9;9.0;2;2.0;0;0;1;1;1;0;0;0;0;0;9;4;81;16;0;9;4.0;9.0;81.0;81;2;2;0;4;4;0;1;1;1;0;3;2;3;0;1
ID_2e46907e8;120000.0;0;3;0;1;1;0;0;0;0;0;3;1;4;3;1;4;4;4;9;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;20176636e;3;1;0;4;3;no;9;9.0;2;2.0;0;0;1;1;1;0;0;0;0;0;28;81;784;16;0;9;4.0;9.0;81.0;784;2;2;0;4;4;0;1;1;1;0;1;4;3;0;1
ID_f809c1463;120000.0;0;3;0;1;1;0;0;0;0;0;3;1;4;3;1;4;4;4;0;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;20176636e;3;1;0;4;3;no;9;9.0;2;2.0;0;0;1;1;1;0;0;0;0;0;1;0;1;16;0;9;4.0;9.0;81.0;1;2;2;0;4;4;0;1;1;1;0;3;1;3;0;1
ID_334548b39;165231.6;0;6;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;4aa55849b;2;3;0;5;.66666669;no;7;12.666667;4;1.25;0;0;1;3;1;0;0;0;0;0;27;121;729;25;0;4;1.5625;0.44444448;160.44446000000002;729;4;3;0;4;4;0;2;2;2;1;3;5;1;0;1
ID_1f1a9626d;165231.6;0;6;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4aa55849b;2;3;0;5;.66666669;no;7;12.666667;4;1.25;0;0;1;3;1;0;0;0;0;0;28;81;784;25;0;4;1.5625;0.44444448;160.44446000000002;784;4;3;0;4;4;0;2;2;2;0;3;4;1;0;1
ID_b1aaceb56;165231.6;0;6;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;11;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4aa55849b;2;3;0;5;.66666669;no;7;12.666667;4;1.25;0;0;1;3;1;0;0;0;0;0;18;121;324;25;0;4;1.5625;0.44444448;160.44446000000002;324;4;3;0;4;4;0;2;2;2;1;3;6;1;0;1
ID_565016bed;165231.6;0;6;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;2;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4aa55849b;2;3;0;5;.66666669;no;7;12.666667;4;1.25;0;0;1;3;1;0;0;0;0;0;8;4;64;25;0;4;1.5625;0.44444448;160.44446000000002;64;4;3;0;4;4;0;2;2;2;1;6;2;1;0;1
ID_c269ea3da;165231.6;0;6;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;7;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4aa55849b;2;3;0;5;.66666669;no;7;12.666667;4;1.25;0;0;1;3;1;0;0;0;0;0;51;49;2601;25;0;4;1.5625;0.44444448;160.44446000000002;2601;4;3;0;4;4;0;2;2;2;0;1;4;1;0;1
ID_c8e00a29a;165231.6;0;6;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;11;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;ecf949dc6;0;2;0;2;no;no;11;11.0;3;0.66666669;0;0;1;2;1;0;0;0;0;0;37;121;1369;4;0;0;0.44444448;0.0;121.0;1369;4;2;0;2;4;0;2;2;2;0;1;5;1;0;1
ID_05b30bad7;165231.6;0;6;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;11;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;ecf949dc6;0;2;0;2;no;no;11;11.0;3;0.66666669;0;0;1;2;1;0;0;0;0;0;46;121;2116;4;0;0;0.44444448;0.0;121.0;2116;4;2;0;2;4;0;2;2;2;1;2;5;1;0;1
ID_c8aded83c;165231.6;0;8;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;3;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;858716029;0;4;3;4;3;6;no;7.5;5;0.80000001;0;1;1;2;1;0;0;0;0;0;78;9;6084;16;36;0;0.64000005;9.0;56.25;6084;4;2;0;2;4;0;3;3;3;0;2;2;1;0;1
ID_e6ac5108c;165231.6;0;8;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;858716029;0;4;3;4;3;6;no;7.5;5;0.80000001;0;1;1;2;1;0;0;0;0;0;83;0;6889;16;36;0;0.64000005;9.0;56.25;6889;4;2;0;2;4;0;3;3;3;1;10;1;1;0;1
ID_df2a9411e;165231.6;0;8;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;21;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;858716029;0;4;3;4;3;6;no;7.5;5;0.80000001;0;1;1;2;1;0;0;0;0;0;37;441;1369;16;36;0;0.64000005;9.0;56.25;1369;4;2;0;2;4;0;3;3;3;0;3;9;1;0;1
ID_c5dd15f08;165231.6;0;8;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;858716029;0;4;3;4;3;6;no;7.5;5;0.80000001;0;1;1;2;1;0;0;0;0;0;67;36;4489;16;36;0;0.64000005;9.0;56.25;4489;4;2;0;2;4;0;3;3;3;1;1;3;1;0;1
ID_ab7b346cb;250000.0;0;4;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;13;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5def31fa6;1;3;0;4;.33333334;13;no;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;29;169;841;16;169;1;1.7777778999999998;0.11111112;144.0;841;4;2;0;4;4;0;3;3;3;1;1;8;3;0;1
ID_370881619;250000.0;0;4;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5def31fa6;1;3;0;4;.33333334;13;no;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;52;36;2704;16;169;1;1.7777778999999998;0.11111112;144.0;2704;4;2;0;4;4;0;3;3;3;0;7;3;3;0;1
ID_6ab843ebf;250000.0;0;4;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5def31fa6;1;3;0;4;.33333334;13;no;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;28;81;784;16;169;1;1.7777778999999998;0.11111112;144.0;784;4;2;0;4;4;0;3;3;3;0;2;4;3;0;1
ID_dc155d379;250000.0;0;4;0;1;1;0;0;0;1;1;0;3;3;0;4;4;4;4;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;5def31fa6;1;3;0;4;.33333334;13;no;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;19;64;361;16;169;1;1.7777778999999998;0.11111112;144.0;361;4;2;0;4;4;0;3;3;3;0;9;4;3;0;1
ID_b88688516;150000.0;0;3;0;1;1;1;1;0;0;0;0;2;2;0;2;2;2;2;9;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;9a6da8dcb;0;2;0;2;no;no;12;10.5;2;1.0;0;0;1;2;1;0;0;0;0;0;22;81;484;4;0;0;1.0;0.0;110.25;484;4;3;0;2;4;0;3;3;3;0;3;4;3;0;1
ID_64aff97b6;150000.0;0;3;0;1;1;1;1;0;0;0;0;2;2;0;2;2;2;2;12;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;9a6da8dcb;0;2;0;2;no;no;12;10.5;2;1.0;0;0;1;2;1;0;0;0;0;0;52;144;2704;4;0;0;1.0;0.0;110.25;2704;4;3;0;2;4;0;3;3;3;0;1;7;3;0;1
ID_2d8f259df;180000.0;0;3;0;1;1;0;0;0;0;0;1;1;2;1;1;2;2;2;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;d86e67a35;1;1;0;2;yes;no;7;7.0;1;2.0;0;0;1;1;1;0;0;0;0;0;26;49;676;4;0;1;4.0;1.0;49.0;676;4;2;0;2;4;0;2;2;2;0;1;4;3;0;1
ID_9a41a63e0;180000.0;0;3;0;1;1;0;0;0;0;0;1;1;2;1;1;2;2;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;d86e67a35;1;1;0;2;yes;no;7;7.0;1;2.0;0;0;1;1;1;0;0;0;0;0;7;0;49;4;0;1;4.0;1.0;49.0;49;4;2;0;2;4;0;2;2;2;0;3;1;3;0;1
ID_a6f51d4e9;285270.0;0;3;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;16;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;85821b2a8;0;1;1;1;8;16;no;16.0;1;1.0;0;0;1;1;1;0;0;0;0;0;74;256;5476;1;256;0;1.0;64.0;256.0;5476;4;2;0;4;4;0;2;2;2;1;1;8;3;0;1
ID_30304964d;200000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;14;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;77c47614a;0;2;0;2;no;15;no;14.5;3;0.66666669;1;0;1;3;1;0;0;0;0;0;49;196;2401;4;225;0;0.44444448;0.0;210.25;2401;4;2;0;4;4;0;3;3;3;0;2;8;2;0;1
ID_2a87058be;200000.0;0;5;0;1;1;1;1;0;1;1;0;1;1;0;2;2;2;2;15;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;77c47614a;0;2;0;2;no;15;no;14.5;3;0.66666669;1;0;1;3;1;0;0;0;0;0;51;225;2601;4;225;0;0.44444448;0.0;210.25;2601;4;2;0;4;4;0;3;3;3;1;1;8;2;0;1
ID_6033f6dbe;165231.6;0;7;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;15;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;37e481d74;0;1;1;1;8;no;15;15.0;3;0.33333334;0;1;1;1;1;0;0;0;0;0;86;225;7396;1;0;0;0.11111112;64.0;225.0;7396;4;2;0;4;4;0;3;3;3;0;1;8;1;0;1
ID_18bd159d6;427905.0;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;79b660f02;1;2;0;3;.5;16;no;15.5;2;1.5;0;0;1;2;1;0;0;0;0;0;0;0;0;9;256;1;2.25;0.25;240.25;0;4;3;0;4;4;0;3;3;3;1;3;1;3;0;1
ID_a2f03bcdf;427905.0;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;16;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;79b660f02;1;2;0;3;.5;16;no;15.5;2;1.5;0;0;1;2;1;0;0;0;0;0;30;256;900;9;256;1;2.25;0.25;240.25;900;4;3;0;4;4;0;3;3;3;1;1;8;3;0;1
ID_5ad8827e4;427905.0;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;15;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;79b660f02;1;2;0;3;.5;16;no;15.5;2;1.5;0;0;1;2;1;0;0;0;0;0;26;225;676;9;256;1;2.25;0.25;240.25;676;4;3;0;4;4;0;3;3;3;0;2;8;3;0;1
ID_b1561bfb5;456432.0;0;6;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;2;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1b6aa0b8a;0;3;2;3;2;9;no;3.6666667;3;1.0;0;0;1;3;1;0;0;0;0;0;65;4;4225;9;81;0;1.0;4.0;13.444445000000002;4225;4;3;0;4;4;0;3;3;3;0;7;2;3;0;1
ID_3287c24cb;456432.0;0;6;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;9;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1b6aa0b8a;0;3;2;3;2;9;no;3.6666667;3;1.0;0;0;1;3;1;0;0;0;0;0;42;81;1764;9;81;0;1.0;4.0;13.444445000000002;1764;4;3;0;4;4;0;3;3;3;1;1;4;3;0;1
ID_9956e249d;456432.0;0;6;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1b6aa0b8a;0;3;2;3;2;9;no;3.6666667;3;1.0;0;0;1;3;1;0;0;0;0;0;73;0;5329;9;81;0;1.0;4.0;13.444445000000002;5329;4;3;0;4;4;0;3;3;3;1;7;1;3;0;1
ID_d07d3ddf0;165231.6;0;5;0;1;1;1;3;1;3;4;0;1;1;1;4;5;5;5;6;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;661914c66;3;2;0;5;1.5;15;no;14.0;4;1.25;0;0;1;5;1;0;0;0;0;0;13;36;169;25;225;9;1.5625;2.25;196.0;169;4;2;0;4;4;0;3;3;3;1;4;3;1;0;1
ID_24b00640e;165231.6;0;5;0;1;1;1;3;1;3;4;0;1;1;1;4;5;5;5;13;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;661914c66;3;2;0;5;1.5;15;no;14.0;4;1.25;0;0;1;5;1;0;0;0;0;0;37;169;1369;25;225;9;1.5625;2.25;196.0;1369;4;2;0;4;4;0;3;3;3;0;2;8;1;0;1
ID_54f8f0481;165231.6;0;5;0;1;1;1;3;1;3;4;0;1;1;1;4;5;5;5;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;661914c66;3;2;0;5;1.5;15;no;14.0;4;1.25;0;0;1;5;1;0;0;0;0;0;1;0;1;25;225;9;1.5625;2.25;196.0;1;4;2;0;4;4;0;3;3;3;1;3;1;1;0;1
ID_4f2ec2b64;165231.6;0;5;0;1;1;1;3;1;3;4;0;1;1;1;4;5;5;5;15;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;661914c66;3;2;0;5;1.5;15;no;14.0;4;1.25;0;0;1;5;1;0;0;0;0;0;36;225;1296;25;225;9;1.5625;2.25;196.0;1296;4;2;0;4;4;0;3;3;3;1;1;8;1;0;1
ID_d2084c87b;165231.6;0;5;0;1;1;1;3;1;3;4;0;1;1;1;4;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;661914c66;3;2;0;5;1.5;15;no;14.0;4;1.25;0;0;1;5;1;0;0;0;0;0;16;81;256;25;225;9;1.5625;2.25;196.0;256;4;2;0;4;4;0;3;3;3;1;4;4;1;0;1
ID_3e3e9489e;165231.6;0;8;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;15;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;68a04ff0a;0;3;0;3;no;no;15;14.666667000000002;4;0.75;1;0;1;3;1;0;0;0;0;0;63;225;3969;9;0;0;0.5625;0.0;215.11111;3969;4;3;0;4;4;0;3;3;3;0;1;8;1;0;1
ID_a73eb2f21;165231.6;0;8;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;14;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;68a04ff0a;0;3;0;3;no;no;15;14.666667000000002;4;0.75;1;0;1;3;1;0;0;0;0;0;35;196;1225;9;0;0;0.5625;0.0;215.11111;1225;4;3;0;4;4;0;3;3;3;1;3;8;1;0;1
ID_19b3ffb28;165231.6;0;8;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;15;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;68a04ff0a;0;3;0;3;no;no;15;14.666667000000002;4;0.75;1;0;1;3;1;0;0;0;0;0;27;225;729;9;0;0;0.5625;0.0;215.11111;729;4;3;0;4;4;0;3;3;3;1;3;8;1;0;1
ID_9da2cea13;0.0;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;9;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;fab04b399;0;4;0;4;no;9;no;10.75;3;1.3333334;0;0;1;4;1;0;0;0;0;0;64;81;4096;16;81;0;1.7777778999999998;0.0;115.5625;4096;4;3;0;4;4;0;3;3;3;1;1;4;2;0;1
ID_9460044ee;0.0;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;15;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;fab04b399;0;4;0;4;no;9;no;10.75;3;1.3333334;0;0;1;4;1;0;0;0;0;0;28;225;784;16;81;0;1.7777778999999998;0.0;115.5625;784;4;3;0;4;4;0;3;3;3;0;3;8;2;0;1
ID_b0e43136f;0.0;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;fab04b399;0;4;0;4;no;9;no;10.75;3;1.3333334;0;0;1;4;1;0;0;0;0;0;63;36;3969;16;81;0;1.7777778999999998;0.0;115.5625;3969;4;3;0;4;4;0;3;3;3;0;2;3;2;0;1
ID_6ac772b11;0.0;0;6;0;1;1;0;0;0;2;2;0;2;2;0;4;4;4;4;13;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;fab04b399;0;4;0;4;no;9;no;10.75;3;1.3333334;0;0;1;4;1;0;0;0;0;0;31;169;961;16;81;0;1.7777778999999998;0.0;115.5625;961;4;3;0;4;4;0;3;3;3;1;3;8;2;0;1
ID_41ab0f18e;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;3;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;35d8a2a42;0;2;1;2;yes;3;no;3.5;2;1.0;0;0;1;1;1;0;0;0;0;0;83;9;6889;4;9;0;1.0;1.0;12.25;6889;2;3;0;4;4;0;1;1;1;1;1;2;1;0;1
ID_df8352129;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;4;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;35d8a2a42;0;2;1;2;yes;3;no;3.5;2;1.0;0;0;1;1;1;0;0;0;0;0;63;16;3969;4;9;0;1.0;1.0;12.25;3969;2;3;0;4;4;0;1;1;1;0;2;2;1;0;1
ID_8ecbd9128;165231.6;0;8;0;1;1;0;0;0;3;3;0;2;2;0;5;5;5;5;8;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;62b214582;1;4;1;5;.66666669;16;no;15.25;3;1.6666666;0;0;1;3;1;0;0;0;0;0;15;64;225;25;256;1;2.7777777;0.44444448;232.5625;225;2;3;0;2;4;0;3;3;3;0;3;4;1;0;1
ID_ddd7c3c5b;165231.6;0;8;0;1;1;0;0;0;3;3;0;2;2;0;5;5;5;5;16;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;62b214582;1;4;1;5;.66666669;16;no;15.25;3;1.6666666;0;0;1;3;1;0;0;0;0;0;66;256;4356;25;256;1;2.7777777;0.44444448;232.5625;4356;2;3;0;2;4;0;3;3;3;1;1;8;1;0;1
